id,api_id,name,url,description,example,api_responses_id
55,4,Unidade (com filtro),https://www.ipea.gov.br/atlasestado/api/v1/unidade/{id},Retorna a unidade de acordo com o valor do parâmetro,https://www.ipea.gov.br/atlasestado/api/v1/unidade/7,55
56,4,Periodicidades,https://www.ipea.gov.br/atlasestado/api/v1/periodicidades,Retorna as períodicidades disponíveis,https://www.ipea.gov.br/atlasestado/api/v1/periodicidades,56
57,4,Periodicidade(com filtro),https://www.ipea.gov.br/atlasestado/api/v1/periodicidade/{id},Retorna a períodicidade disponível de acordo com o valor do parâmetrp,https://www.ipea.gov.br/atlasestado/api/v1/periodicidade/1,57
58,4,Indicadores,https://www.ipea.gov.br/atlasestado/api/v1/indicadores,"Rota fora do ar, apresenta a seguinte mensagem(""Whoops, looks like something went wrong."")",https://www.ipea.gov.br/atlasestado/api/v1/indicadores,170
59,4,Indicador(com filtro),https://www.ipea.gov.br/atlasestado/api/v1/indicador/%7Bid%7D,"Rota fora do ar, apresenta a seguinte mensagem(""Whoops, looks like something went wrong."")",https://www.ipea.gov.br/atlasestado/api/v1/indicador/1,171
60,4,Temas,https://www.ipea.gov.br/atlasestado/api/v1/temas,Retorna os temas das pesquisas,https://www.ipea.gov.br/atlasestado/api/v1/temas,58
61,4,Tema(com filtro),https://www.ipea.gov.br/atlasestado/api/v1/tema/{id},Retorna um tema da pesquisa de acordo com o id,https://www.ipea.gov.br/atlasestado/api/v1/tema/38,59
62,4,Valores Series,https://www.ipea.gov.br/atlasestado/api/v1/valores-series/{serie_id}/{abrangencia}/{inical}/{final},Retorna os valores de series,Não foi possivel obter dados,60
63,4,Valores Series Regionais,https://www.ipea.gov.br/atlasestado/api/v1/valores-series-por-regioes/{serie_id}/{abrangencia}/{regioes}/{inical}/{final},Retorna os valores de series por regionais,Não foi possivel obter dados,61
64,4,Series,https://www.ipea.gov.br/atlasestado/api/v1/series,Retorna dados sobre as series,https://www.ipea.gov.br/atlasestado/api/v1/series,62
65,4,Series ID,https://www.ipea.gov.br/atlasestado/api/v1/serie/{id},Retorma dados sobre a série de acordo com o ID,https://www.ipea.gov.br/atlasestado/api/v1/serie/182,63
250,8,"Depreciação ",https://apidatalake.tesouro.gov.br/ords/custos/tt/depreciacao,Os Custos com Depreciação do Governo Federal detalhados por Conta Contábil,https://apidatalake.tesouro.gov.br/ords/custos/tt/depreciacao,250
251,8,Pessoal Ativo,https://apidatalake.tesouro.gov.br/ords/custos/tt/pessoal_ativo,Retorna Pessoal Ativo do Ministerio,https://apidatalake.tesouro.gov.br/ords/custos/tt/pessoal_ativo,251
252,8,Transferência,https://apidatalake.tesouro.gov.br/ords/custos/tt/transferencias,Retorna as Transferências,https://apidatalake.tesouro.gov.br/ords/custos/tt/transferencias,252
253,8,Pessoal Inativo,https://apidatalake.tesouro.gov.br/ords/custos/tt/pessoal_inativo,Traz o pessoal inativo,https://apidatalake.tesouro.gov.br/ords/custos/tt/pessoal_inativo,253
254,8,Pensionista,https://apidatalake.tesouro.gov.br/ords/custos/tt/pensionistas,Traz o pessoal pensionista,https://apidatalake.tesouro.gov.br/ords/custos/tt/pensionistas,254
255,8,Demais Custos,https://apidatalake.tesouro.gov.br/ords/custos/tt/demais,Outros custos,https://apidatalake.tesouro.gov.br/ords/custos/tt/demais,255
256,9,"PVL - Dados Básicos
",https://apidatalake.tesouro.gov.br/ords/sadipem/tt/pvl,"Lista das informações básicas de um Pedido de Verificalção de Limites. ",https://apidatalake.tesouro.gov.br/ords/sadipem/tt/pvl,256
257,9,Operações Contratadas - Cronograma de Pagamentos,https://apidatalake.tesouro.gov.br/ords/sadipem/tt/opc-cronograma-pagamentos,Retorna um ou mais cronogramas de pagamentos da aba Operações Contratadas.,https://apidatalake.tesouro.gov.br/ords/sadipem/tt/opc-cronograma-pagamentoss,257
258,9,Operações Contratadas - Cronograma de Liberações,https://apidatalake.tesouro.gov.br/ords/sadipem/tt/opc-cronograma-liberacoes,Retorna um ou mais cronogramas de liberações da aba Operações Contratadas.,https://apidatalake.tesouro.gov.br/ords/sadipem/tt/opc-cronograma-liberacoes,258
259,9,Operações Contratadas - Taxas de Câmbio,https://apidatalake.tesouro.gov.br/ords/sadipem/tt/opc-taxa-cambio,Retorna uma ou mais taxas de câmbio da aba Operações Contratadas,https://apidatalake.tesouro.gov.br/ords/sadipem/tt/opc-taxa-cambio,259
260,9,Resumo - Cronograma de Pagamentos,https://apidatalake.tesouro.gov.br/ords/sadipem/tt/res-cronograma-pagamentos,Retorna um ou mais cronogramas de pagamentos da aba Resumo.,https://apidatalake.tesouro.gov.br/ords/sadipem/tt/res-cronograma-pagamentos,260
261,9,Resumo - Cadastro da Dívida Pública (CDP),https://apidatalake.tesouro.gov.br/ords/sadipem/tt/res-cdp,Retorna as informações referentes ao CDP da aba Resumo.,https://apidatalake.tesouro.gov.br/ords/sadipem/tt/res-cdp,261
262,9,Operações Não Contratadas - PVL em tramitação ou deferidos,"https://apidatalake.tesouro.gov.br/ords/sadipem/tt/opnc-pvl-tramitacao-deferido
","Retorna informações de outros PVLs da aba Operações não Contratadas. ","https://apidatalake.tesouro.gov.br/ords/sadipem/tt/opnc-pvl-tramitacao-deferido
",262
263,10,Anexos dos relatórios por Esfera de Governo,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/anexos-relatorios,Refere-se às dos anexos de cada um dos relatórios/demonstrativos agrupados por esfera de governo.,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/anexos-relatorios,263
264,10,"Cadastro de Entes da Federação

",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/entes,Refere-se às informações básicas de cadastro dos entes da federação.,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/entes,264
537,17,Consulta os registros Seguro Defeso por CPF/NIS,https://api.portaldatransparencia.gov.br/api-de-dados/seguro-defeso-codigo,Consulta os registros Seguro Defeso por CPF/NIS,https://api.portaldatransparencia.gov.br/api-de-dados/seguro-defeso-codigo?codigo=10859427215&pagina=1,537
265,10,Extrato de relatórios homologados e matrizes entregues,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/extrato_entregas,Informações sobre relatórios homologados e retificados bem como matrizes entregues no Siconfi.,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/extrato_entregas?id_ente=1718659&an_referencia=2019,265
266,10,Relatório Resumido da Execução Orçamentária,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo,Lista de dados contidos nos quadros dos anexos do Relatório Resumido de Execução Orçamentária - RREO para um ente e período específicos.,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2017&nr_periodo=1&co_tipo_demonstrativo=RREO&id_ente=1718659,266
66,5,Metadados,http://www.ipeadata.gov.br/api/odata4/Metadados,Retorna os metadados,http://www.ipeadata.gov.br/api/odata4/Metadados,64
67,5,Metadados({SERCODIGO}),http://www.ipeadata.gov.br/api/odata4/Metadados({SERCODIGO}),Retorna os metadados filtrando o código,http://www.ipeadata.gov.br/api/odata4/Metadados(ABATE_ABPEAV),65
68,5,Metadados({SERCODIGO})/Valores,http://www.ipeadata.gov.br/api/odata4/Metadados({SERCODIGO})/Valores,"Retorna os metadados e os valores filtrando o código ",http://www.ipeadata.gov.br/api/odata4/Metadados(ABATE_ABPEAV)/Valores,66
69,5,ValoresSerie(SERCODIGO={SERCODIGO}),http://www.ipeadata.gov.br/api/odata4/ValoresSerie(SERCODIGO={SERCODIGO}),Retorna os valores da série,http://www.ipeadata.gov.br/api/odata4/ValoresSerie(SERCODIGO=ABATE_ABPEAV),66
70,5,Metadados({SERCODIGO})/ValoresStr,http://www.ipeadata.gov.br/api/odata4/Metadados({SERCODIGO})/ValoresStr,"Metadados, trazendo valores filtrando por código",http://www.ipeadata.gov.br/api/odata4/Metadados(ABATE_ABPEAV)/ValoresStr,67
71,5,ValoresStrSerie(SERCODIGO={SERCODIGO}),Não foi possivel obter dados,"Valores da série, filtro de código ",Não foi possivel obter dados,172
72,5,Temas,http://www.ipeadata.gov.br/api/odata4/Temas,Retorna temas,http://www.ipeadata.gov.br/api/odata4/Temas,68
73,5,Temas({TEMCODIGO}),http://www.ipeadata.gov.br/api/odata4/Temas({TEMCODIGO}),Retorna Temas filtrando por código,http://www.ipeadata.gov.br/api/odata4/Temas(28),69
74,5,Paises,http://www.ipeadata.gov.br/api/odata4/Paises,Retorna Países,http://www.ipeadata.gov.br/api/odata4/Paises,70
75,5,Paises({PAICODIGO}),http://www.ipeadata.gov.br/api/odata4/Paises({PAICODIGO}),Retorna Países filtrando pelo código,http://www.ipeadata.gov.br/api/odata4/Paises(dza),71
76,5,Territorios,http://www.ipeadata.gov.br/api/odata4/Territorios,Retorna os territórios,http://www.ipeadata.gov.br/api/odata4/Territorios,72
77,5,"Territorios(TERCODIGO={TERCODIGO},NIVNOME={NIVNOME})","http://www.ipeadata.gov.br/api/odata4/Territorios(TERCODIGO={TERCODIGO},NIVNOME={NIVNOME})",Retorna os territórios filtrando pelo código,"http://www.ipeadata.gov.br/api/odata4/Territorios(TERCODIGO=0,NIVNOME=Brasil)",73
412,15,Projetos Pronac,http://api.salic.cultura.gov.br/v1/projetos/{PRONAC},Busca um projeto por meio de seu número PRONAC,http://api.salic.cultura.gov.br/v1/projetos/233666,412
426,16,Blocos,https://dadosabertos.camara.leg.br/api/v2/blocos,Lista de dados sobre os blocos partidários,https://dadosabertos.camara.leg.br/api/v2/blocos?ordem=ASC&ordenarPor=nome,426
427,16,Bloco por ID,https://dadosabertos.camara.leg.br/api/v2/blocos/{id},Informações sobre um bloco partidário específico,https://dadosabertos.camara.leg.br/api/v2/blocos/584,427
428,16,Deputados,https://dadosabertos.camara.leg.br/api/v2/deputados,Listagem e busca dos Deputados,https://dadosabertos.camara.leg.br/api/v2/deputados?ordem=ASC&ordenarPor=nome,428
429,16,Deputado por id,https://dadosabertos.camara.leg.br/api/v2/deputados/{id},"Retorna os dados cadastrais de um parlamentar identificado por {id} que, em algum momento da história e por qualquer período, entrou em exercício na Câmara.",https://dadosabertos.camara.leg.br/api/v2/deputados/220645,429
430,16,Depesas de um deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/{id}/despesas,"Dá acesso aos registros de pagamentos e reembolsos feitos pela Câmara em prol do deputado identificado por {id}, a título da Cota para Exercício da Atividade Parlamentar, a chamada ""cota parlamentar"".",https://dadosabertos.camara.leg.br/api/v2/deputados/220645/despesas?ordem=ASC&ordenarPor=ano,430
431,16,Discursos de um deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/{id}/discursos,"Retorna uma lista de informações sobre os pronunciamentos feitos pelo deputado identificado por {id} que tenham sido registrados, em quaisquer eventos, nos sistemas da Câmara.",https://dadosabertos.camara.leg.br/api/v2/deputados/220645/discursos?ordenarPor=dataHoraInicio&ordem=ASC,431
432,16,Eventos de um deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/{id}/eventos,Retorna uma lista de objetos evento nos quais a participação do parlamentar identificado por {id} era ou é prevista.,https://dadosabertos.camara.leg.br/api/v2/deputados/220645/eventos?ordem=ASC&ordenarPor=dataHoraInicio,432
433,16,Frentes de um deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/{id}/frentes,"Retorna uma lista de informações básicas sobre as frentes parlamentares das quais o parlamentar identificado por {id} seja membro, ou, no caso de frentes existentes em legislaturas anteriores, tenha encerrado a legislatura como integrante.",https://dadosabertos.camara.leg.br/api/v2/deputados/220645/frentes,433
434,16,Historico - Deputados,https://dadosabertos.camara.leg.br/api/v2/deputados/{id}/historico,"Retorna uma listagem com as diferentes situações de exercício parlamentar do deputado identificado por {id}, mesmo que a alteração registrada não tenha afetado o andamento do mandato.",https://dadosabertos.camara.leg.br/api/v2/deputados/220593/historico,434
435,16,Mandato Externo de um deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/{id}/mandatoExterno,"Retorna uma lista em que cada item traz informações básicas sobre um cargo para o qual o parlamentar identificado por {id} tenha sido eleito, em sua carreira política fora da Câmara dos Deputados. Estes dados são fornecidos pelo Tribunal Superior Eleitoral",https://dadosabertos.camara.leg.br/api/v2/deputados/220645/mandatoExterno,435
436,16,Ocupações de um deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/{id}/ocupacoes,Enumera as atividades profissionais ou ocupacionais que o deputado identificado por {id} já teve em sua carreira e declarou à Câmara dos Deputados.,https://dadosabertos.camara.leg.br/api/v2/deputados/220645/ocupacoes,436
437,16,Deputado por id - Orgao,https://dadosabertos.camara.leg.br/api/v2/deputados/{id}/orgaos,"Retorna uma lista de órgãos, como as comissões e procuradorias, dos quais o deputado identificado por {id} participa ou participou durante um intervalo de tempo.",https://dadosabertos.camara.leg.br/api/v2/deputados/220645/orgaos?ordem=ASC&ordenarPor=dataInicio,437
438,16,Profissoes de um deputado,https://dadosabertos.camara.leg.br/api/v2/deputados/{id}/profissoes,Retorna uma lista de dados sobre profissões que o parlamentar identificado por {id} declarou à Câmara que já exerceu ou que pode exercer pela sua formação e/ou experiência.,https://dadosabertos.camara.leg.br/api/v2/deputados/220645/profissoes,438
439,16,Lideres filtrando por id - Legistaturas,https://dadosabertos.camara.leg.br/api/v2/legislaturas/{id}/lideres,Retorna uma lista de parlamentares que ocuparam cargos de liderança ao longo da legislatura {id},https://dadosabertos.camara.leg.br/api/v2/legislaturas/220645/lideres,439
440,16,Legislatura - Mesa filtrando por ID,https://dadosabertos.camara.leg.br/api/v2/legislaturas/{id}/mesa,Retorna uma lista com dados básicos sobre todos os deputados que ocuparam algum posto na Mesa Diretora da Câmara em algum período de tempo dentro da legislatura identificada por {id}.,https://dadosabertos.camara.leg.br/api/v2/legislaturas/220645/mesa,440
441,16,Codigo Situação Deputados,https://dadosabertos.camara.leg.br/api/v2/referencias/deputados/codSituacao,"Retorna uma lista de siglas e descrições dos possíveis estados em que um deputado pode estar em relação ao seu exercício parlamentar: Exercício, Fim de Mandato, Afastado, etc.",https://dadosabertos.camara.leg.br/api/v2/referencias/deputados/codSituacao,441
442,16,Situações Deputado,https://dadosabertos.camara.leg.br/api/v2/referencias/situacoesDeputado,"Retorna uma lista de siglas e descrições dos possíveis estados em que um deputado pode estar em relação ao seu exercício parlamentar: Exercício, Fim de Mandato, Afastado, etc.",https://dadosabertos.camara.leg.br/api/v2/referencias/situacoesDeputado,442
443,16,Eventos,https://dadosabertos.camara.leg.br/api/v2/eventos,"Retorna uma lista cujos elementos trazem informações básicas sobre eventos dos órgãos legislativos da Câmara, previstos ou já ocorridos, em um certo intervalo de tempo.",https://dadosabertos.camara.leg.br/api/v2/eventos?ordem=ASC&ordenarPor=dataHoraInicio,443
444,16,Eventos filtrando por ID,https://dadosabertos.camara.leg.br/api/v2/eventos/{id},Retorna um conjunto detalhado de informações sobre o evento da Câmara identificado por id.,https://dadosabertos.camara.leg.br/api/v2/eventos/69159,444
445,16,Eventos Deputados filtrando por ID,https://dadosabertos.camara.leg.br/api/v2/eventos/{id}/deputados,Retorna uma lista de dados resumidos sobre deputados participantes do evento identificado por {id}.,https://dadosabertos.camara.leg.br/api/v2/eventos/69159/deputados,445
446,16,Eventos - Orgaos filtrando por ID,https://dadosabertos.camara.leg.br/api/v2/eventos/{id}/orgaos,Retorna uma lista em que cada item é um conjunto mínimo de dados sobre o(s) órgão(s) responsável(veis) pelo evento identificado por {id},https://dadosabertos.camara.leg.br/api/v2/eventos/69159/orgaos,446
408,14,Propósta,https://pncp.gov.br/api/consulta/v1/contratacoes/proposta,Consultar Contratações com Recebimento de Propostas Aberto,https://pncp.gov.br/api/consulta/v1/contratacoes/proposta?dataFinal=20231027&pagina=1,408
447,16,Eventos- Pauta filtrando por ID,https://dadosabertos.camara.leg.br/api/v2/eventos/{id}/pauta,"Se o evento {id} for de caráter deliberativo (uma reunião ordinária, por exemplo) este serviço retorna a lista de proposições previstas para avaliação pelos parlamentares. Cada item identifica, se as informações estiverem disponíveis, a proposição avaliada, o regime de preferência para avaliação, o ",https://dadosabertos.camara.leg.br/api/v2/eventos/69159/pauta,447
448,16,Eventos - Votações filtrando por ID,https://dadosabertos.camara.leg.br/api/v2/eventos/{id}}votacoes,Retorna uma lista de dados básicos sobre votações que tenham sido realizadas no evento identificado por {id},https://dadosabertos.camara.leg.br/api/v2/eventos/69159/votacoes,448
449,16,Codigo Situação Evento,https://dadosabertos.camara.leg.br/api/v2/referencias/eventos/codSituacaoEvento,"Retorna uma lista de identificadores numéricos, siglas e descrições dos estados em que eventos como uma reunião podem se encontrar, como Em Andamento, Cancelada e Encerrada.",https://dadosabertos.camara.leg.br/api/v2/referencias/eventos/codSituacaoEvento,449
450,16,Codigo Tipo de Evento,https://dadosabertos.camara.leg.br/api/v2/referencias/eventos/codTipoEvento,"Retorna uma lista de identificadores numéricos, siglas e descrições dos tipos de eventos ocorridos na Câmara, tais como Audiência Pública, Comissão Geral e Palestra, entre outros.",https://dadosabertos.camara.leg.br/api/v2/referencias/eventos/codTipoEvento,450
451,16,Situações Eventos,https://dadosabertos.camara.leg.br/api/v2/referencias/situacoesEvento,"Retorna uma lista de identificadores numéricos, siglas e descrições dos estados em que eventos como uma reunião podem se encontrar, como Em Andamento, Cancelada e Encerrada.",https://dadosabertos.camara.leg.br/api/v2/referencias/situacoesEvento,451
452,16,Tipos Eventos,https://dadosabertos.camara.leg.br/api/v2/referencias/tiposEvento,"Retorna uma lista de identificadores numéricos, siglas e descrições dos tipos de eventos ocorridos na Câmara, tais como Audiência Pública, Comissão Geral e Palestra, entre outros.",https://dadosabertos.camara.leg.br/api/v2/referencias/tiposEvento,452
453,16,Frentes,https://dadosabertos.camara.leg.br/api/v2/frentes,Retorna uma lista de informações sobre uma frente parlamentar - um agrupamento oficial de parlamentares em torno de um determinado tema ou proposta.,https://dadosabertos.camara.leg.br/api/v2/frentes,453
454,16,"Frentes filtrando por Id ",https://dadosabertos.camara.leg.br/api/v2/frentes/{id},Este recurso traz informações detalhadas sobre a frente parlamentar identificada por {id}.,https://dadosabertos.camara.leg.br/api/v2/frentes/54537,454
455,16,Membros frentes por Id,https://dadosabertos.camara.leg.br/api/v2/frentes/{id}/membros,"Uma lista dos deputados participantes da frente parlamentar identificada por {id} e os papéis que exerceram nessa frente (signatário, coordenador ou presidente).",https://dadosabertos.camara.leg.br/api/v2/frentes/54537/membros,455
456,16,Grupos,https://dadosabertos.camara.leg.br/api/v2/grupos,"Este endpoint retorna uma lista em que cada item representa um dos grupos interparlamentares em que a Câmara teve representantes. As informações incluem nome, a resolução que criou o grupo e seu ano de publicação, e as mais recentes informações sobre situação, presidente e ofício de instalação.",https://dadosabertos.camara.leg.br/api/v2/grupos,456
457,16,Grupos filtrando por id,https://dadosabertos.camara.leg.br/api/v2/grupos/{id},"Todo o conjunto de informações disponíveis sobre o grupo parlamentar identificado por {id}. Além dos retornados por /grupos, há dados sobre o projeto de resolução que levou à criação do grupo, identificadores do mais recente documento e/ou ofício de instalação do grupo, datas de sua apresentação e d",https://dadosabertos.camara.leg.br/api/v2/grupos/1,457
458,16,Histórico- Grupos por id,https://dadosabertos.camara.leg.br/api/v2/grupos/{id}/historico,"Uma lista contendo todos os ""retratos"" das informações sujeitas a mudanças sobre o grupo parlamentar identificado por {id} — por exemplo, todos os ofícios de instalação dos grupos apresentados a cada legislatura desde sua criação, e eventuais substituições de presidentes.",https://dadosabertos.camara.leg.br/api/v2/grupos/1/historico,458
459,16,Membros - Grupos por id,https://dadosabertos.camara.leg.br/api/v2/grupos/{id}/membros,Retorna uma lista de deputados ou senadores que são ou foram participantes do grupo interparlamentar identificado por {id}. Podem ser utilizados os parâmetros dataInicio e/ou dataFim para definir de qual período se deseja saber quem foram os participantes.,https://dadosabertos.camara.leg.br/api/v2/grupos/1/membros?ordem=ASC&ordenarPor=idLegislatura,459
460,16,Legislatura,https://dadosabertos.camara.leg.br/api/v2/legislaturas?ordem=DESC&ordenarPor=id,Este serviço retorna uma lista em que cada item contém as informações básicas sobre um desses períodos.,https://dadosabertos.camara.leg.br/api/v2/legislaturas?ordem=DESC&ordenarPor=id,460
461,16,Legisltaturas filtrando por id,https://dadosabertos.camara.leg.br/api/v2/legislaturas/{id},Retorna informações adicionais sobre o período de atividades da Câmara identificado por {id}.,https://dadosabertos.camara.leg.br/api/v2/legislaturas/57,461
462,16,Lideres - Legislaturas filtrando poir id,https://dadosabertos.camara.leg.br/api/v2/legislaturas/{id}/lideres,"Retorna uma lista de parlamentares que ocuparam cargos de liderança ao longo da legislatura {id}. Cada item identifica um parlamentar, uma bancada (partido, bloco ou lideranças de situação e oposição), o título de liderança exercido e o período de exercício do parlamentar nesta posição.",https://dadosabertos.camara.leg.br/api/v2/legislaturas/57/lideres,462
463,16,Mesa - Legislaturas filtrando por id,https://dadosabertos.camara.leg.br/api/v2/legislaturas/{id}/mesa,Retorna uma lista com dados básicos sobre todos os deputados que ocuparam algum posto na Mesa Diretora da Câmara em algum período de tempo dentro da legislatura identificada por {id}.,https://dadosabertos.camara.leg.br/api/v2/legislaturas/57/mesa,463
464,16,Partidos,https://dadosabertos.camara.leg.br/api/v2/partidos,Retorna uma lista de dados básicos sobre os partidos políticos que têm ou já tiveram deputados na Câmara.,https://dadosabertos.camara.leg.br/api/v2/partidos?ordem=ASC&ordenarPor=sigla,464
465,16,Partidos - Filtrando por id,https://dadosabertos.camara.leg.br/api/v2/partidos/{id},Retorna informações detalahadas sobre um partido,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,465
466,16,Lideres - Partidos filtrando por id,https://dadosabertos.camara.leg.br/api/v2/partidos/{id}/lideres,"Retorna uma lista de deputados que ocupam ou ocuparam cargos de líder ou vice-líder do partido {id} num intervalo de tempo opcional, com a identificação do cargo e o período em que o tiveram.",https://dadosabertos.camara.leg.br/api/v2/partidos/36839/lideres,466
467,16,Membros - Partidos filtrando por id,https://dadosabertos.camara.leg.br/api/v2/partidos/{id}/membros,Retorna uma lista de deputados que estão ou estiveram em exercício pelo partido {id}.,https://dadosabertos.camara.leg.br/api/v2/partidos/36839/membros,467
468,16,Proposições,https://dadosabertos.camara.leg.br/api/v2/proposicoes?ordem=ASC&ordenarPor=id,"Lista de informações básicas sobre projetos de lei, resoluções, medidas provisórias, emendas, pareceres e todos os outros tipos de proposições na Câmara.",https://dadosabertos.camara.leg.br/api/v2/proposicoes?ordem=ASC&ordenarPor=id,468
469,16,Proposições filtrando por id,https://dadosabertos.camara.leg.br/api/v2/proposicoes/{id},Informações detalhas de uma proposição específica,https://dadosabertos.camara.leg.br/api/v2/proposicoes/276180,469
470,16,Autores - Proposiçoes filtrando por id,https://dadosabertos.camara.leg.br/api/v2/proposicoes/{id}}/autores,"Retorna uma lista em que cada item identifica uma pessoa ou entidade que é autora da proposição identificada por {id}. Além de deputados, também podem ser autores de proposições os senadores, a sociedade civil, assembleias legislativas e os poderes Executivo e Judiciário.",https://dadosabertos.camara.leg.br/api/v2/proposicoes/276180/autores,470
471,16,Relacionadas - Proposições filtrando por id,https://dadosabertos.camara.leg.br/api/v2/proposicoes/{id}/relacionadas,"Lista de informações básicas sobre proposições que de alguma forma se relacionam com a proposição identificada por {id}, como pareceres, requerimentos, substitutivos, etc.",https://dadosabertos.camara.leg.br/api/v2/proposicoes/276180/relacionadas,471
472,16,Temas - Proposições filtrando por id,https://dadosabertos.camara.leg.br/api/v2/proposicoes/{id/temas,"Lista em que cada item traz informações sobre uma área temática à qual a proposição identificada por {id} se relaciona, segundo classificação oficial do Centro de Documentação e Informação da Câmara",https://dadosabertos.camara.leg.br/api/v2/proposicoes/276180/temas,472
473,16,Tramitações - Proposições filtrando por id,https://dadosabertos.camara.leg.br/api/v2/proposicoes/{id}/tramitacoes,"Lista que traz, como cada item, um ""retrato"" de informações que podem ser alteradas a cada etapa de tramitação na vida de uma proposição (como regime de tramitação e situação) e informações sobre o que causou esse novo estado.",https://dadosabertos.camara.leg.br/api/v2/proposicoes/276180/tramitacoes,473
474,16,Votações - Proposições filtrando por id,https://dadosabertos.camara.leg.br/api/v2/proposicoes/{id}/votacoes?ordem=DESC&ordenarPor=dataHoraRegistro,Retorna uma lista de identificadores básicos sobre as votações na Câmara que tiveram a proposição {id} como objeto ou como afetada pelos seus resultados. Dados complementares sobre cada votação listada podem ser obtidos no recurso /votacoes/{id}.,https://dadosabertos.camara.leg.br/api/v2/proposicoes/276180/votacoes?ordem=DESC&ordenarPor=dataHoraRegistro,474
475,16,Codigo Situação -  Proposições,https://dadosabertos.camara.leg.br/api/v2/referencias/proposicoes/codSituacao,"Uma lista de identificadores das diversas situações de tramitação em que uma proposição pode se encontrar, como Encaminhada à Publicação, Aguardando Análise, Devolvida ao Autor, etc.",https://dadosabertos.camara.leg.br/api/v2/referencias/proposicoes/codSituacao,475
476,16,Codigo Temas -Proposições,https://dadosabertos.camara.leg.br/api/v2/referencias/proposicoes/codTema,Uma lista de identificadores numéricos e nome dos temas que uma proposição pode apresentar.,https://dadosabertos.camara.leg.br/api/v2/referencias/proposicoes/codTema,476
477,16,Codigo Tipo Autor - Proposições,https://dadosabertos.camara.leg.br/api/v2/referencias/proposicoes/codTipoAutor,"Uma lista de códigos numéricos e descritores dos tipos de parlamentares, órgãos da Câmara e instituições que podem ser autores de proposições.",https://dadosabertos.camara.leg.br/api/v2/referencias/proposicoes/codTipoAutor,477
478,16,Codigo Tipo Tramitação - Proposições,https://dadosabertos.camara.leg.br/api/v2/referencias/proposicoes/codTipoTramitacao,"Uma lista de identificadores numéricos, siglas e descrições dos tipos de tramitações em que uma proposição pode se encontrar, como Apensação, Despacho, Devolução ao autor, etc.",https://dadosabertos.camara.leg.br/api/v2/referencias/proposicoes/codTipoTramitacao,478
479,16,Sigla Tipo- Proposições  - Proposições,https://dadosabertos.camara.leg.br/api/v2/referencias/proposicoes/siglaTipo,"Uma lista de identificadores numéricos, siglas e descrições dos tipos de proposições que existem ou já existiram no Congresso, tais como PEC, Requerimento, Emenda de Plenário e outros.",https://dadosabertos.camara.leg.br/api/v2/referencias/proposicoes/siglaTipo,479
480,16,Situação Proposição - Proposições,https://dadosabertos.camara.leg.br/api/v2/referencias/situacoesProposicao,"Uma lista de identificadores das diversas situações de tramitação em que uma proposição pode se encontrar, como Encaminhada à Publicação, Aguardando Análise, Devolvida ao Autor, etc.",https://dadosabertos.camara.leg.br/api/v2/referencias/situacoesProposicao,480
481,16,Tipos Autor  - Proposições,https://dadosabertos.camara.leg.br/api/v2/referencias/tiposAutor,"Uma lista de códigos numéricos e descritores dos tipos de parlamentares, órgãos da Câmara e instituições que podem ser autores de proposições.",https://dadosabertos.camara.leg.br/api/v2/referencias/tiposAutor,481
482,16,Tipos Proposição - Proposições,https://dadosabertos.camara.leg.br/api/v2/referencias/tiposProposicao,"Uma lista de identificadores numéricos, siglas e descrições dos tipos de proposições que existem ou já existiram no Congresso, tais como PEC, Requerimento, Emenda de Plenário e outros.",https://dadosabertos.camara.leg.br/api/v2/referencias/tiposProposicao,482
483,16,Tipos Tramitação - Proposições,https://dadosabertos.camara.leg.br/api/v2/referencias/tiposTramitacao,"Uma lista de identificadores numéricos, siglas e descrições dos tipos de tramitações em que uma proposição pode se encontrar, como Apensação, Despacho, Devolução ao autor, etc.",https://dadosabertos.camara.leg.br/api/v2/referencias/tiposTramitacao,483
484,16,Deputados  - Referências,https://dadosabertos.camara.leg.br/api/v2/referencias/deputados,"Retorna, como valor do elemento ""dados"", um objeto em que cada elemento tem o nome de um parâmetro aplicável ao endpoint /deputados.",https://dadosabertos.camara.leg.br/api/v2/referencias/deputados,484
